ecrivain_1,ecrivain_2,requete_1,requete_2,count,base1,base2,ratio_1,ratio_2,ratio_moy
marc bernard,andre demaison,marc%20bernard,andre%20demaison,1,3055,3284,0.000327332242225859,0.000304506699147381,0.00031591947068662
marc bernard,andre frenaud,marc%20bernard,andre%20frenaud,0,3055,13,0,0,0
marc bernard,andre gide,marc%20bernard,andre%20gide,26,3055,16619,0.00851063829787234,0.00156447439677478,0.00503755634732356
marc bernard,andre malraux,marc%20bernard,andre%20malraux,25,3055,3343,0.00818330605564648,0.00747831289261143,0.00783080947412895
marc bernard,andre maurois,marc%20bernard,andre%20maurois,19,3055,20351,0.00621931260229133,0.000933615055771215,0.00357646382903127
marc bernard,andre rousseaux,marc%20bernard,andre%20rousseaux,8,3055,3344,0.00261865793780687,0.00239234449760766,0.00250550121770726
marc bernard,andre salmon,marc%20bernard,andre%20salmon,13,3055,7480,0.00425531914893617,0.0017379679144385,0.00299664353168734
marc bernard,andre therive,marc%20bernard,andre%20therive,20,3055,9129,0.00654664484451719,0.00219082046226312,0.00436873265339015
marc bernard,andre wurmser,marc%20bernard,andre%20wurmser,1,3055,646,0.000327332242225859,0.00154798761609907,0.000937659929162465
marc bernard,andree viollis,marc%20bernard,andree%20viollis,4,3055,3309,0.00130932896890344,0.00120882441825325,0.00125907669357834
marc bernard,armand petitjean,marc%20bernard,armand%20petitjean,0,3055,128,0,0,0
marc bernard,armand salacrou,marc%20bernard,armand%20salacrou,0,3055,2999,0,0,0
auguste angles,marc bernard,auguste%20angles,marc%20bernard,0,11,3055,0,0,0
marc bernard,charles maurras,marc%20bernard,charles%20maurras,57,3055,27344,0.018657937806874,0.0020845523698069,0.0103712450883404
marc bernard,charles plisnier,marc%20bernard,charles%20plisnier,3,3055,719,0.000981996726677578,0.00417246175243394,0.00257722923955576
marc bernard,charles vildrac,marc%20bernard,charles%20vildrac,15,3055,5850,0.00490998363338789,0.00256410256410256,0.00373704309874523
claude aveline,marc bernard,claude%20aveline,marc%20bernard,14,2018,3055,0.00693756194251734,0.00458265139116203,0.00576010666683969
marc bernard,claude farrere,marc%20bernard,claude%20farrere,3,3055,24465,0.000981996726677578,0.000122624156958921,0.000552310441818249
marc bernard,claude morgan,marc%20bernard,claude%20morgan,1,3055,582,0.000327332242225859,0.00171821305841924,0.00102277265032255
marc bernard,claude roy,marc%20bernard,claude%20roy,0,3055,264,0,0,0
marc bernard,daniel halevy,marc%20bernard,daniel%20halevy,6,3055,4187,0.00196399345335516,0.00143300692620014,0.00169850018977765
marc bernard,edith thomas,marc%20bernard,edith%20thomas,2,3055,392,0.000654664484451719,0.00510204081632653,0.00287835265038912
marc bernard,edmond jaloux,marc%20bernard,edmond%20jaloux,13,3055,11625,0.00425531914893617,0.00111827956989247,0.00268679935941432
marc bernard,edouard estaunie,marc%20bernard,edouard%20estaunie,0,3055,3594,0,0,0
marc bernard,edouard peisson,marc%20bernard,edouard%20peisson,4,3055,1226,0.00130932896890344,0.0032626427406199,0.00228598585476167
marc bernard,elsa triolet,marc%20bernard,elsa%20triolet,0,3055,87,0,0,0
marc bernard,emile henriot,marc%20bernard,emile%20henriot,20,3055,7531,0.00654664484451719,0.00265568981542956,0.00460116732997337
marc bernard,eugene guillevic,marc%20bernard,eugene%20guillevic,0,3055,8,0,0,0
marc bernard,francis carco,marc%20bernard,francis%20carco,124,3055,15214,0.0405891980360065,0.00815038780070987,0.0243697929183582
marc bernard,francis ponge,marc%20bernard,francis%20ponge,0,3055,49,0,0,0
marc bernard,françois mauriac,marc%20bernard,françois%20mauriac,17,3055,15605,0.00556464811783961,0.00108939442486383,0.00332702127135172
gabriel audisio,marc bernard,gabriel%20audisio,marc%20bernard,5,928,3055,0.00538793103448276,0.0016366612111293,0.00351229612280603
marc bernard,gabriel chevallier,marc%20bernard,gabriel%20chevallier,1,3055,1071,0.000327332242225859,0.000933706816059757,0.000630519529142808
marc bernard,gabriel marcel,marc%20bernard,gabriel%20marcel,4,3055,4065,0.00130932896890344,0.000984009840098401,0.00114666940450092
georges adam,marc bernard,georges%20adam,marc%20bernard,0,490,3055,0,0,0
georges bataille,marc bernard,georges%20bataille,marc%20bernard,0,871,3055,0,0,0
georges bernanos,marc bernard,georges%20bernanos,marc%20bernard,9,2593,3055,0.00347088314693405,0.00294599018003273,0.00320843666348339
marc bernard,georges duhamel,marc%20bernard,georges%20duhamel,37,3055,18930,0.0121112929623568,0.00195456946645536,0.00703293121440608
marc bernard,georges lecomte,marc%20bernard,georges%20lecomte,2,3055,18254,0.000654664484451719,0.000109565026843432,0.000382114755647575
marc bernard,georges oudard,marc%20bernard,georges%20oudard,0,3055,2014,0,0,0
marc bernard,georges pelorson,marc%20bernard,georges%20pelorson,0,3055,58,0,0,0
marc bernard,georges sadoul,marc%20bernard,georges%20sadoul,1,3055,400,0.000327332242225859,0.0025,0.00141366612111293
gerard bauer,marc bernard,gerard%20bauer,marc%20bernard,2,4336,3055,0.000461254612546125,0.000654664484451719,0.000557959548498922
marc bernard,gonzague truc,marc%20bernard,gonzague%20truc,7,3055,2645,0.00229132569558101,0.00264650283553875,0.00246891426555988
marc bernard,gustave thibon,marc%20bernard,gustave%20thibon,0,3055,52,0,0,0
marc bernard,henri gheon,marc%20bernard,henri%20gheon,6,3055,6448,0.00196399345335516,0.000930521091811414,0.00144725727258328
marc bernard,henri lavedan,marc%20bernard,henri%20lavedan,2,3055,8202,0.000654664484451719,0.000243842965130456,0.000449253724791087
marc bernard,henri massis,marc%20bernard,henri%20massis,7,3055,5298,0.00229132569558101,0.00132125330313326,0.00180628949935714
marc bernard,henri pourrat,marc%20bernard,henri%20pourrat,6,3055,2593,0.00196399345335516,0.00231392209795604,0.0021389577756556
marc bernard,henri troyat,marc%20bernard,henri%20troyat,1,3055,889,0.000327332242225859,0.00112485939257593,0.000726095817400894
marc bernard,henry bordeaux,marc%20bernard,henry%20bordeaux,9,3055,28835,0.00294599018003273,0.000312120686665511,0.00162905543334912
marc bernard,henry malherbe,marc%20bernard,henry%20malherbe,0,3055,2804,0,0,0
marc bernard,henry poulaille,marc%20bernard,henry%20poulaille,7,3055,2126,0.00229132569558101,0.00329256820319849,0.00279194694938975
jacques audiberti,marc bernard,jacques%20audiberti,marc%20bernard,0,131,3055,0,0,0
marc bernard,jacques boulenger,marc%20bernard,jacques%20boulenger,9,3055,3858,0.00294599018003273,0.00233281493001555,0.00263940255502414
marc bernard,jacques chardonne,marc%20bernard,jacques%20chardonne,9,3055,2349,0.00294599018003273,0.00383141762452107,0.0033887039022769
marc bernard,jacques debu-bridel,marc%20bernard,jacques%20debu%20bridel,4,3055,279,0.00130932896890344,0.014336917562724,0.00782312326581373
marc bernard,jacques decour,marc%20bernard,jacques%20decour,0,3055,97,0,0,0
marc bernard,jacques madaule,marc%20bernard,jacques%20madaule,3,3055,772,0.000981996726677578,0.0038860103626943,0.00243400354468594
marc bernard,jacques maritain,marc%20bernard,jacques%20maritain,10,3055,2937,0.00327332242225859,0.00340483486550902,0.00333907864388381
marc bernard,jean-paul sartre,marc%20bernard,jean%20paul%20sartre,1,3055,167,0.000327332242225859,0.00598802395209581,0.00315767809716083
jean ajalbert,marc bernard,jean%20ajalbert,marc%20bernard,0,5623,3055,0,0,0
jean anouilh,marc bernard,jean%20anouilh,marc%20bernard,0,1979,3055,0,0,0
marc bernard,jean blanzat,marc%20bernard,jean%20blanzat,16,3055,362,0.00523731587561375,0.0441988950276243,0.024718105451619
marc bernard,jean cassou,marc%20bernard,jean%20cassou,9,3055,5611,0.00294599018003273,0.00160399215826056,0.00227499116914665
marc bernard,jean cocteau,marc%20bernard,jean%20cocteau,11,3055,14011,0.00360065466448445,0.000785097423453001,0.00219287604396873
marc bernard,jean follain,marc%20bernard,jean%20follain,0,3055,318,0,0,0
marc bernard,jean giono,marc%20bernard,jean%20giono,21,3055,4050,0.00687397708674304,0.00518518518518519,0.00602958113596411
marc bernard,jean giraudoux,marc%20bernard,jean%20giraudoux,9,3055,14901,0.00294599018003273,0.000603986309643648,0.00177498824483819
marc bernard,jean guehenno,marc%20bernard,jean%20guehenno,6,3055,1601,0.00196399345335516,0.00374765771392879,0.00285582558364198
marc bernard,jean lescure,marc%20bernard,jean%20lescure,0,3055,650,0,0,0
marc bernard,jean marcenac,marc%20bernard,jean%20marcenac,0,3055,22,0,0,0
marc bernard,jean maydieu,marc%20bernard,jean%20maydieu,0,3055,9,0,0,0
marc bernard,jean paulhan,marc%20bernard,jean%20paulhan,4,3055,970,0.00130932896890344,0.00412371134020619,0.00271652015455481
marc bernard,jean schlumberger,marc%20bernard,jean%20schlumberger,11,3055,1504,0.00360065466448445,0.00731382978723404,0.00545724222585925
marc bernard,jean tardieu,marc%20bernard,jean%20tardieu,0,3055,212,0,0,0
marc bernard,jean tortel,marc%20bernard,jean%20tortel,0,3055,99,0,0,0
marc bernard,jean vaudal,marc%20bernard,jean%20vaudal,0,3055,41,0,0,0
marc bernard,jose germain,marc%20bernard,jose%20germain,5,3055,16412,0.0016366612111293,0.000304655130392396,0.000970658170760846
marc bernard,joseph kessel,marc%20bernard,joseph%20kessel,2,3055,3907,0.000654664484451719,0.000511901714870745,0.000583283099661232
marc bernard,jules romains,marc%20bernard,jules%20romains,51,3055,22679,0.0166939443535188,0.00224877640107589,0.00947136037729735
marc bernard,jules supervielle,marc%20bernard,jules%20supervielle,3,3055,2095,0.000981996726677578,0.00143198090692124,0.00120698881679941
julien benda,marc bernard,julien%20benda,marc%20bernard,8,4393,3055,0.00182107898930116,0.00261865793780687,0.00221986846355402
marc bernard,kleber haedens,marc%20bernard,kleber%20haedens,1,3055,199,0.000327332242225859,0.0050251256281407,0.00267622893518328
marc bernard,leo larguier,marc%20bernard,leo%20larguier,5,3055,5323,0.0016366612111293,0.000939319932368965,0.00128799057174913
marc bernard,leon-paul fargue,marc%20bernard,leon%20paul%20fargue,9,3055,2204,0.00294599018003273,0.00408348457350272,0.00351473737676773
marc bernard,leon daudet,marc%20bernard,leon%20daudet,18,3055,51787,0.00589198036006547,0.000347577577384286,0.00311977896872488
marc bernard,leon moussinac,marc%20bernard,leon%20moussinac,2,3055,1664,0.000654664484451719,0.00120192307692308,0.000928293780687398
marc bernard,louis-ferdinand celine,marc%20bernard,louis%20ferdinand%20celine,0,3055,771,0,0,0
louis aragon,marc bernard,louis%20aragon,marc%20bernard,3,1399,3055,0.00214438884917798,0.000981996726677578,0.00156319278792778
marc bernard,louis bertrand,marc%20bernard,louis%20bertrand,6,3055,15720,0.00196399345335516,0.000381679389312977,0.00117283642133407
marc bernard,louis gillet,marc%20bernard,louis%20gillet,1,3055,8795,0.000327332242225859,0.000113700966458215,0.000220516604342037
marc bernard,louis guilloux,marc%20bernard,louis%20guilloux,15,3055,1331,0.00490998363338789,0.0112697220135237,0.00808985282345578
marc bernard,louis martin-chauffier,marc%20bernard,louis%20martin%20chauffier,6,3055,911,0.00196399345335516,0.00658616904500549,0.00427508124918032
marc bernard,louis parrot,marc%20bernard,louis%20parrot,0,3055,452,0,0,0
marc bernard,loys masson,marc%20bernard,loys%20masson,0,3055,12,0,0,0
marc bernard,luc estang,marc%20bernard,luc%20estang,0,3055,128,0,0,0
marc bernard,lucien combelle,marc%20bernard,lucien%20combelle,1,3055,36,0.000327332242225859,0.0277777777777778,0.0140525550100018
marc bernard,lucien descaves,marc%20bernard,lucien%20descaves,3,3055,15643,0.000981996726677578,0.000191779070510772,0.000586887898594175
marc bernard,lucien rebatet,marc%20bernard,lucien%20rebatet,0,3055,547,0,0,0
marc bernard,lucien scheler,marc%20bernard,lucien%20scheler,0,3055,5,0,0,0
marcel achard,abel bonnard,marcel%20achard,abel%20bonnard,11,15831,7883,0.000694839239466869,0.00139540783965495,0.00104512353956091
marcel achard,abel hermant,marcel%20achard,abel%20hermant,20,15831,14207,0.00126334407175794,0.00140775673963539,0.00133555040569667
marcel achard,alain borne,marcel%20achard,alain%20borne,0,15831,18,0,0,0
marcel achard,alain laubreaux,marcel%20achard,alain%20laubreaux,3,15831,941,0.000189501610763691,0.00318809776833156,0.00168879968954763
marcel achard,albert beguin,marcel%20achard,albert%20beguin,0,15831,265,0,0,0
marcel achard,albert camus,marcel%20achard,albert%20camus,0,15831,100,0,0,0
marcel achard,alexandre arnoux,marcel%20achard,alexandre%20arnoux,94,15831,5329,0.00593771713726233,0.0176393319572152,0.0117885245472388
marcel achard,andre billy,marcel%20achard,andre%20billy,22,15831,10320,0.00138967847893374,0.00213178294573643,0.00176073071233509
marcel achard,andre chamson,marcel%20achard,andre%20chamson,4,15831,2853,0.000252668814351589,0.00140203294777427,0.000827350881062931
marcel achard,andre chaumeix,marcel%20achard,andre%20chaumeix,5,15831,7113,0.000315836017939486,0.000702938282018839,0.000509387149979162
marcel achard,andre chevrillon,marcel%20achard,andre%20chevrillon,2,15831,2737,0.000126334407175794,0.000730727073438071,0.000428530740306933
marcel achard,andre demaison,marcel%20achard,andre%20demaison,14,15831,3284,0.00088434085023056,0.00426309378806334,0.00257371731914695
marcel achard,andre frenaud,marcel%20achard,andre%20frenaud,0,15831,13,0,0,0
marcel achard,andre gide,marcel%20achard,andre%20gide,36,15831,16619,0.0022740193291643,0.00216619531861123,0.00222010732388776
marcel achard,andre malraux,marcel%20achard,andre%20malraux,5,15831,3343,0.000315836017939486,0.00149566257852229,0.000905749298230886
marcel achard,andre maurois,marcel%20achard,andre%20maurois,133,15831,20351,0.00840123807719032,0.00653530539039851,0.00746827173379441
marcel achard,andre rousseaux,marcel%20achard,andre%20rousseaux,1,15831,3344,6.31672035878972e-05,0.000299043062200957,0.000181105132894427
marcel achard,andre salmon,marcel%20achard,andre%20salmon,30,15831,7480,0.00189501610763691,0.00401069518716578,0.00295285564740135
marcel achard,andre therive,marcel%20achard,andre%20therive,36,15831,9129,0.0022740193291643,0.00394347683207361,0.00310874808061895
marcel achard,andre wurmser,marcel%20achard,andre%20wurmser,0,15831,646,0,0,0
marcel achard,andree viollis,marcel%20achard,andree%20viollis,10,15831,3309,0.000631672035878972,0.00302206104563312,0.00182686654075605
marcel achard,armand petitjean,marcel%20achard,armand%20petitjean,0,15831,128,0,0,0
marcel achard,armand salacrou,marcel%20achard,armand%20salacrou,136,15831,2999,0.00859073968795401,0.0453484494831611,0.0269695945855575
marcel achard,auguste angles,marcel%20achard,auguste%20angles,0,15831,11,0,0,0
marcel achard,charles maurras,marcel%20achard,charles%20maurras,4,15831,27344,0.000252668814351589,0.000146284376828555,0.000199476595590072
marcel achard,charles plisnier,marcel%20achard,charles%20plisnier,1,15831,719,6.31672035878972e-05,0.00139082058414465,0.000726993893866271
marcel achard,charles vildrac,marcel%20achard,charles%20vildrac,74,15831,5850,0.00467437306550439,0.0126495726495727,0.00866197285753852
marcel achard,claude aveline,marcel%20achard,claude%20aveline,26,15831,2018,0.00164234729328533,0.0128840436075322,0.00726319545040877
marcel achard,claude farrere,marcel%20achard,claude%20farrere,31,15831,24465,0.00195818331122481,0.00126711628857552,0.00161264979990016
marcel achard,claude morgan,marcel%20achard,claude%20morgan,1,15831,582,6.31672035878972e-05,0.00171821305841924,0.000890690131003571
marcel achard,claude roy,marcel%20achard,claude%20roy,0,15831,264,0,0,0
marcel achard,daniel halevy,marcel%20achard,daniel%20halevy,0,15831,4187,0,0,0
marcel achard,edith thomas,marcel%20achard,edith%20thomas,0,15831,392,0,0,0
marcel achard,edmond jaloux,marcel%20achard,edmond%20jaloux,8,15831,11625,0.000505337628703177,0.000688172043010753,0.000596754835856965
marcel achard,edouard estaunie,marcel%20achard,edouard%20estaunie,4,15831,3594,0.000252668814351589,0.00111296605453534,0.000682817434443463
marcel achard,edouard peisson,marcel%20achard,edouard%20peisson,0,15831,1226,0,0,0
marcel achard,elsa triolet,marcel%20achard,elsa%20triolet,0,15831,87,0,0,0
marcel achard,emile henriot,marcel%20achard,emile%20henriot,8,15831,7531,0.000505337628703177,0.00106227592617182,0.0007838067774375
marcel achard,eugene guillevic,marcel%20achard,eugene%20guillevic,0,15831,8,0,0,0
marcel achard,francis carco,marcel%20achard,francis%20carco,83,15831,15214,0.00524287789779546,0.00545550151176548,0.00534918970478047
marcel achard,francis ponge,marcel%20achard,francis%20ponge,0,15831,49,0,0,0
marcel achard,françois mauriac,marcel%20achard,françois%20mauriac,33,15831,15605,0.00208451771840061,0.00211470682473566,0.00209961227156813
marcel achard,gabriel audisio,marcel%20achard,gabriel%20audisio,7,15831,928,0.00044217042511528,0.00754310344827586,0.00399263693669557
marcel achard,gabriel chevallier,marcel%20achard,gabriel%20chevallier,4,15831,1071,0.000252668814351589,0.00373482726423903,0.00199374803929531
marcel achard,gabriel marcel,marcel%20achard,gabriel%20marcel,20,15831,4065,0.00126334407175794,0.00492004920049201,0.00309169663612497
marcel achard,georges adam,marcel%20achard,georges%20adam,0,15831,490,0,0,0
marcel achard,georges bataille,marcel%20achard,georges%20bataille,0,15831,871,0,0,0
marcel achard,georges bernanos,marcel%20achard,georges%20bernanos,5,15831,2593,0.000315836017939486,0.00192826841496336,0.00112205221645142
marcel achard,georges duhamel,marcel%20achard,georges%20duhamel,64,15831,18930,0.00404270102962542,0.00338087691494982,0.00371178897228762
marcel achard,georges lecomte,marcel%20achard,georges%20lecomte,12,15831,18254,0.000758006443054766,0.000657390161060589,0.000707698302057678
marcel achard,georges oudard,marcel%20achard,georges%20oudard,0,15831,2014,0,0,0
marcel achard,georges pelorson,marcel%20achard,georges%20pelorson,0,15831,58,0,0,0
marcel achard,georges sadoul,marcel%20achard,georges%20sadoul,0,15831,400,0,0,0
marcel achard,gerard bauer,marcel%20achard,gerard%20bauer,30,15831,4336,0.00189501610763691,0.00691881918819188,0.0044069176479144
marcel achard,gonzague truc,marcel%20achard,gonzague%20truc,1,15831,2645,6.31672035878972e-05,0.000378071833648393,0.000220619518618145
marcel achard,gustave thibon,marcel%20achard,gustave%20thibon,0,15831,52,0,0,0
marcel achard,henri gheon,marcel%20achard,henri%20gheon,16,15831,6448,0.00101067525740635,0.00248138957816377,0.00174603241778506
marcel achard,henri lavedan,marcel%20achard,henri%20lavedan,14,15831,8202,0.00088434085023056,0.00170690075591319,0.00129562080307188
marcel achard,henri massis,marcel%20achard,henri%20massis,4,15831,5298,0.000252668814351589,0.000755001887504719,0.000503835350928154
marcel achard,henri pourrat,marcel%20achard,henri%20pourrat,3,15831,2593,0.000189501610763691,0.00115696104897802,0.000673231329870855
marcel achard,henri troyat,marcel%20achard,henri%20troyat,3,15831,889,0.000189501610763691,0.00337457817772778,0.00178203989424574
marcel achard,henry bordeaux,marcel%20achard,henry%20bordeaux,31,15831,28835,0.00195818331122481,0.0010750823651812,0.00151663283820301
marcel achard,henry malherbe,marcel%20achard,henry%20malherbe,1,15831,2804,6.31672035878972e-05,0.000356633380884451,0.000209900292236174
marcel achard,henry poulaille,marcel%20achard,henry%20poulaille,33,15831,2126,0.00208451771840061,0.01552210724365,0.00880331248102533
marcel achard,jacques audiberti,marcel%20achard,jacques%20audiberti,0,15831,131,0,0,0
marcel achard,jacques boulenger,marcel%20achard,jacques%20boulenger,1,15831,3858,6.31672035878972e-05,0.000259201658890617,0.000161184431239257
marcel achard,jacques chardonne,marcel%20achard,jacques%20chardonne,7,15831,2349,0.00044217042511528,0.00297999148573861,0.00171108095542695
